Date,continent ,country,lat,long,confirmed,death,recovered
2020-03-07,Asia,Israel,31,35,6,0,0
2020-03-08,Asia,Israel,31,35,18,0,0
2020-03-09,Asia,Israel,31,35,0,0,0
2020-03-10,Asia,Israel,31,35,14,0,2
2020-03-11,Asia,Israel,31,35,4,0,0
2020-03-12,Asia,Israel,31,35,21,0,0
2020-03-13,Asia,Israel,31,35,26,0,0
2020-03-14,Asia,Israel,31,35,29,0,0
2020-03-15,Asia,Israel,31,35,58,0,0
2020-03-16,Asia,Israel,31,35,5,0,0
2020-03-17,Asia,Israel,31,35,32,0,7
2020-03-18,Asia,Israel,31,35,54,0,0
2020-03-19,Asia,Israel,31,35,123,0,0
2020-03-20,Asia,Israel,31,35,102,0,3
2020-03-21,Asia,Israel,31,35,183,1,22
2020-03-22,Asia,Israel,31,35,171,0,1
2020-03-23,Asia,Israel,31,35,188,0,0
2020-03-24,Asia,Israel,31,35,167,2,16
2020-03-25,Asia,Israel,31,35,1131,2,5
2020-03-26,Asia,Israel,31,35,324,3,10
2020-03-27,Asia,Israel,31,35,342,4,11
2020-03-28,Asia,Israel,31,35,584,0,10
2020-03-29,Asia,Israel,31,35,628,3,43
2020-03-30,Asia,Israel,31,35,448,1,29
2020-03-31,Asia,Israel,31,35,663,4,63
2020-04-01,Asia,Israel,31,35,734,6,17
2020-04-02,Asia,Israel,31,35,765,10,97
2020-04-03,Asia,Israel,31,35,571,4,65
2020-04-04,Asia,Israel,31,35,423,4,24
2020-04-05,Asia,Israel,31,35,579,5,50
2020-04-06,Asia,Israel,31,35,474,8,108
2020-04-07,Asia,Israel,31,35,344,8,185
2020-04-08,Asia,Israel,31,35,156,8,31
2020-04-09,Asia,Israel,31,35,564,13,210
2020-04-10,Asia,Israel,31,35,440,9,172
2020-04-11,Asia,Israel,31,35,335,6,158
2020-04-12,Asia,Israel,31,35,402,2,286
2020-04-13,Asia,Israel,31,35,441,13,228
2020-04-14,Asia,Israel,31,35,460,7,340
2020-04-15,Asia,Israel,31,35,455,7,368
2020-04-16,Asia,Israel,31,35,257,12,255
2020-04-17,Asia,Israel,31,35,224,9,308
2020-04-18,Asia,Israel,31,35,283,13,330
2020-04-19,Asia,Israel,31,35,226,8,298
2020-04-20,Asia,Israel,31,35,222,5,295
2020-04-21,Asia,Israel,31,35,229,7,458
2020-04-22,Asia,Israel,31,35,556,5,708
2020-04-23,Asia,Israel,31,35,305,3,396
2020-04-24,Asia,Israel,31,35,255,2,392
2020-04-25,Asia,Israel,31,35,240,5,432
2020-04-26,Asia,Israel,31,35,145,2,296
2020-04-27,Asia,Israel,31,35,112,3,469
2020-04-28,Asia,Israel,31,35,173,6,546
2020-04-29,Asia,Israel,31,35,106,5,487
2020-04-30,Asia,Israel,31,35,112,7,328
2020-05-01,Asia,Israel,31,35,155,3,595
2020-05-02,Asia,Israel,31,35,84,4,437
2020-05-03,Asia,Israel,31,35,23,3,156
2020-05-04,Asia,Israel,31,35,38,3,315
2020-05-05,Asia,Israel,31,35,43,3,401
2020-05-06,Asia,Israel,31,35,21,1,172
2020-05-07,Asia,Israel,31,35,71,1,236
2020-05-08,Asia,Israel,31,35,55,5,356
2020-05-09,Asia,Israel,31,35,18,2,147
2020-05-10,Asia,Israel,31,35,23,5,54
2020-05-11,Asia,Israel,31,35,29,6,413
2020-05-12,Asia,Israel,31,35,23,2,240
2020-05-13,Asia,Israel,31,35,19,4,149
2020-05-14,Asia,Israel,31,35,31,1,289
2020-05-15,Asia,Israel,31,35,10,1,66
2020-05-16,Asia,Israel,31,35,19,2,268
2020-05-17,Asia,Israel,31,35,9,4,87
2020-05-18,Asia,Israel,31,35,26,4,311
2020-05-19,Asia,Israel,31,35,16,2,182
2020-05-20,Asia,Israel,31,35,8,1,69
2020-05-21,Asia,Israel,31,35,16,0,220
2020-05-22,Asia,Israel,31,35,7,0,191
2020-05-23,Asia,Israel,31,35,22,0,175
2020-05-24,Asia,Israel,31,35,5,0,63
2020-05-25,Asia,Israel,31,35,17,2,154
2020-05-26,Asia,Israel,31,35,23,0,150
2020-05-27,Asia,Israel,31,35,36,0,113
2020-05-28,Asia,Israel,31,35,79,3,109
2020-05-29,Asia,Israel,31,35,115,0,97
2020-05-30,Asia,Israel,31,35,25,0,35
2020-05-31,Asia,Israel,31,35,59,1,1
2020-06-01,Asia,Israel,31,35,98,0,66
2020-06-02,Asia,Israel,31,35,116,5,62
2020-06-03,Asia,Israel,31,35,92,1,43
2020-06-04,Asia,Israel,31,35,118,0,30
2020-06-05,Asia,Israel,31,35,67,0,13
2020-06-06,Asia,Israel,31,35,190,4,16
2020-06-07,Asia,Israel,31,35,111,3,49
2020-06-08,Asia,Israel,31,35,169,0,11
2020-06-09,Asia,Israel,31,35,148,1,57
2020-06-10,Asia,Israel,31,35,175,0,9
2020-06-11,Asia,Israel,31,35,214,1,82
2020-06-12,Asia,Israel,31,35,226,0,38
2020-06-13,Asia,Israel,31,35,177,0,69
2020-06-14,Asia,Israel,31,35,83,0,18
2020-06-15,Asia,Israel,31,35,182,2,40
2020-06-16,Asia,Israel,31,35,258,0,34
2020-06-17,Asia,Israel,31,35,288,1,10
2020-06-18,Asia,Israel,31,35,253,0,59
2020-06-19,Asia,Israel,31,35,303,1,68
2020-06-20,Asia,Israel,31,35,294,1,0
2020-06-21,Asia,Israel,31,35,145,1,108
2020-06-22,Asia,Israel,31,35,304,1,67
2020-06-23,Asia,Israel,31,35,430,1,108
2020-06-24,Asia,Israel,31,35,532,0,71
2020-06-25,Asia,Israel,31,35,356,1,67
2020-06-26,Asia,Israel,31,35,400,5,865
2020-06-27,Asia,Israel,31,35,621,3,130
2020-06-28,Asia,Israel,31,35,334,1,72
2020-06-29,Asia,Israel,31,35,686,1,144
2020-06-30,Asia,Israel,31,35,803,1,123
2020-07-01,Asia,Israel,31,35,1013,2,111
2020-07-02,Asia,Israel,31,35,790,2,95
2020-07-03,Asia,Israel,31,35,1008,2,122
2020-07-04,Asia,Israel,31,35,1115,4,147
2020-07-05,Asia,Israel,31,35,788,1,134
2020-07-06,Asia,Israel,31,35,791,3,106
2020-07-07,Asia,Israel,31,35,1473,8,171
2020-07-08,Asia,Israel,31,35,1335,2,111
2020-01-22,Europe,Italy,43,12,0,0,0
2020-01-23,Europe,Italy,43,12,0,0,0
2020-01-24,Europe,Italy,43,12,0,0,0
2020-01-25,Europe,Italy,43,12,0,0,0
2020-01-26,Europe,Italy,43,12,0,0,0
2020-01-27,Europe,Italy,43,12,0,0,0
2020-01-28,Europe,Italy,43,12,0,0,0
2020-01-29,Europe,Italy,43,12,0,0,0
2020-01-30,Europe,Italy,43,12,0,0,0
2020-01-31,Europe,Italy,43,12,2,0,0
2020-02-01,Europe,Italy,43,12,0,0,0
2020-02-02,Europe,Italy,43,12,0,0,0
2020-02-03,Europe,Italy,43,12,0,0,0
2020-02-04,Europe,Italy,43,12,0,0,0
2020-02-05,Europe,Italy,43,12,0,0,0
2020-02-06,Europe,Italy,43,12,0,0,0
2020-02-07,Europe,Italy,43,12,1,0,0
2020-02-08,Europe,Italy,43,12,0,0,0
2020-02-09,Europe,Italy,43,12,0,0,0
2020-02-10,Europe,Italy,43,12,0,0,0
2020-02-11,Europe,Italy,43,12,0,0,0
2020-02-12,Europe,Italy,43,12,0,0,0
2020-02-13,Europe,Italy,43,12,0,0,0
2020-02-14,Europe,Italy,43,12,0,0,0
2020-02-15,Europe,Italy,43,12,0,0,0
2020-02-16,Europe,Italy,43,12,0,0,0
2020-02-17,Europe,Italy,43,12,0,0,0
2020-02-18,Europe,Italy,43,12,0,0,0
2020-02-19,Europe,Italy,43,12,0,0,0
2020-02-20,Europe,Italy,43,12,0,0,0
2020-02-21,Europe,Italy,43,12,17,1,0
2020-02-22,Europe,Italy,43,12,42,1,1
2020-02-23,Europe,Italy,43,12,93,1,1
2020-02-24,Europe,Italy,43,12,74,4,1
2020-02-25,Europe,Italy,43,12,93,3,0
2020-02-26,Europe,Italy,43,12,131,2,2
2020-02-27,Europe,Italy,43,12,202,5,42
2020-02-28,Europe,Italy,43,12,233,4,1
2020-02-29,Europe,Italy,43,12,240,8,0
2020-03-01,Europe,Italy,43,12,566,5,37
2020-03-02,Europe,Italy,43,12,342,18,66
2020-03-03,Europe,Italy,43,12,466,27,11
2020-03-04,Europe,Italy,43,12,587,28,116
2020-03-05,Europe,Italy,43,12,769,41,138
2020-03-06,Europe,Italy,43,12,778,49,109
2020-03-07,Europe,Italy,43,12,1247,36,66
2020-03-08,Europe,Italy,43,12,1492,133,33
2020-03-09,Europe,Italy,43,12,1797,97,102
2020-03-10,Europe,Italy,43,12,977,168,0
2020-03-11,Europe,Italy,43,12,2313,196,321
2020-03-12,Europe,Italy,43,12,2651,189,0
2020-03-13,Europe,Italy,43,12,2547,250,394
2020-03-14,Europe,Italy,43,12,3497,175,527
2020-03-15,Europe,Italy,43,12,3590,368,369
2020-03-16,Europe,Italy,43,12,3233,349,414
2020-03-17,Europe,Italy,43,12,3526,345,192
2020-03-18,Europe,Italy,43,12,4207,475,1084
2020-03-19,Europe,Italy,43,12,5322,427,415
2020-03-20,Europe,Italy,43,12,5986,627,0
2020-03-21,Europe,Italy,43,12,6557,793,1632
2020-03-22,Europe,Italy,43,12,5560,651,952
2020-03-23,Europe,Italy,43,12,4789,601,0
2020-03-24,Europe,Italy,43,12,5249,743,1302
2020-03-25,Europe,Italy,43,12,5210,683,1036
2020-03-26,Europe,Italy,43,12,6203,712,999
2020-03-27,Europe,Italy,43,12,5909,919,589
2020-03-28,Europe,Italy,43,12,5974,889,1434
2020-03-29,Europe,Italy,43,12,5217,756,646
2020-03-30,Europe,Italy,43,12,4050,812,1590
2020-03-31,Europe,Italy,43,12,4053,837,1109
2020-04-01,Europe,Italy,43,12,4782,727,1118
2020-04-02,Europe,Italy,43,12,4668,760,1431
2020-04-03,Europe,Italy,43,12,4585,766,1480
2020-04-04,Europe,Italy,43,12,4805,681,1238
2020-04-05,Europe,Italy,43,12,4316,525,819
2020-04-06,Europe,Italy,43,12,3599,636,1022
2020-04-07,Europe,Italy,43,12,3039,604,1555
2020-04-08,Europe,Italy,43,12,3836,542,2099
2020-04-09,Europe,Italy,43,12,4204,610,1979
2020-04-10,Europe,Italy,43,12,3951,570,1985
2020-04-11,Europe,Italy,43,12,4694,619,2079
2020-04-12,Europe,Italy,43,12,4092,431,1677
2020-04-13,Europe,Italy,43,12,3153,566,1224
2020-04-14,Europe,Italy,43,12,2972,602,1695
2020-04-15,Europe,Italy,43,12,2667,578,962
2020-04-16,Europe,Italy,43,12,3786,525,2072
2020-04-17,Europe,Italy,43,12,3493,575,2563
2020-04-18,Europe,Italy,43,12,3491,482,2200
2020-04-19,Europe,Italy,43,12,3047,433,2128
2020-04-20,Europe,Italy,43,12,2256,454,1822
2020-04-21,Europe,Italy,43,12,2729,534,2723
2020-04-22,Europe,Italy,43,12,3370,437,2943
2020-04-23,Europe,Italy,43,12,2646,464,3033
2020-04-24,Europe,Italy,43,12,3021,420,2922
2020-04-25,Europe,Italy,43,12,2357,415,2622
2020-04-26,Europe,Italy,43,12,2324,260,1808
2020-04-27,Europe,Italy,43,12,1739,333,1696
2020-04-28,Europe,Italy,43,12,2091,382,2317
2020-04-29,Europe,Italy,43,12,2086,323,2311
2020-04-30,Europe,Italy,43,12,1872,285,4693
2020-05-01,Europe,Italy,43,12,1965,269,2304
2020-05-02,Europe,Italy,43,12,1900,474,1665
2020-05-03,Europe,Italy,43,12,1389,174,1740
2020-05-04,Europe,Italy,43,12,1221,195,1225
2020-05-05,Europe,Italy,43,12,1075,236,2352
2020-05-06,Europe,Italy,43,12,1444,369,8014
2020-05-07,Europe,Italy,43,12,1401,274,3031
2020-05-08,Europe,Italy,43,12,1327,243,2747
2020-05-09,Europe,Italy,43,12,1083,194,4008
2020-05-10,Europe,Italy,43,12,802,165,2155
2020-05-11,Europe,Italy,43,12,744,179,1401
2020-05-12,Europe,Italy,43,12,1402,172,2452
2020-05-13,Europe,Italy,43,12,888,195,3502
2020-05-14,Europe,Italy,43,12,992,262,2747
2020-05-15,Europe,Italy,43,12,789,242,4917
2020-05-16,Europe,Italy,43,12,875,153,2605
2020-05-17,Europe,Italy,43,12,675,145,2366
2020-05-18,Europe,Italy,43,12,451,99,2150
2020-05-19,Europe,Italy,43,12,813,162,2075
2020-05-20,Europe,Italy,43,12,665,161,2881
2020-05-21,Europe,Italy,43,12,642,156,2278
2020-05-22,Europe,Italy,43,12,652,130,2160
2020-05-23,Europe,Italy,43,12,669,119,2120
2020-05-24,Europe,Italy,43,12,531,50,1639
2020-05-25,Europe,Italy,43,12,300,92,1502
2020-05-26,Europe,Italy,43,12,397,78,2677
2020-05-27,Europe,Italy,43,12,584,117,2443
2020-05-28,Europe,Italy,43,12,593,70,3503
2020-05-29,Europe,Italy,43,12,516,87,2240
2020-05-30,Europe,Italy,43,12,416,111,2789
2020-05-31,Europe,Italy,43,12,333,75,1874
2020-06-01,Europe,Italy,43,12,200,60,848
2020-06-02,Europe,Italy,43,12,318,55,1737
2020-06-03,Europe,Italy,43,12,321,71,846
2020-06-04,Europe,Italy,43,12,177,88,957
2020-06-05,Europe,Italy,43,12,518,85,1886
2020-06-06,Europe,Italy,43,12,270,72,1297
2020-06-07,Europe,Italy,43,12,197,53,759
2020-06-08,Europe,Italy,43,12,280,65,747
2020-06-09,Europe,Italy,43,12,283,79,2062
2020-06-10,Europe,Italy,43,12,202,71,1293
2020-06-11,Europe,Italy,43,12,379,53,1399
2020-06-12,Europe,Italy,43,12,163,56,1747
2020-06-13,Europe,Italy,43,12,346,78,1780
2020-06-14,Europe,Italy,43,12,338,44,1505
2020-06-15,Europe,Italy,43,12,301,26,640
2020-06-16,Europe,Italy,43,12,210,34,1516
2020-06-17,Europe,Italy,43,12,328,43,929
2020-06-18,Europe,Italy,43,12,331,66,1089
2020-06-19,Europe,Italy,43,12,148,47,1363
2020-06-20,Europe,Italy,43,12,264,49,546
2020-06-21,Europe,Italy,43,12,224,24,440
2020-06-22,Europe,Italy,43,12,221,23,533
2020-06-23,Europe,Italy,43,12,113,18,1159
2020-06-24,Europe,Italy,43,12,577,31,1526
2020-06-25,Europe,Italy,43,12,296,34,614
2020-06-26,Europe,Italy,43,12,255,30,890
2020-06-27,Europe,Italy,43,12,175,8,969
2020-06-28,Europe,Italy,43,12,174,22,307
2020-06-29,Europe,Italy,43,12,126,6,305
2020-06-30,Europe,Italy,43,12,142,23,1052
2020-07-01,Europe,Italy,43,12,182,21,469
2020-07-02,Europe,Italy,43,12,201,30,366
2020-07-03,Europe,Italy,43,12,223,15,384
2020-07-04,Europe,Italy,43,12,235,21,477
2020-07-05,Europe,Italy,43,12,192,7,164
2020-07-06,Europe,Italy,43,12,208,8,133
2020-07-07,Europe,Italy,43,12,137,30,574
2020-07-08,Europe,Italy,43,12,193,15,825
2020-01-22,North America,US,37.0902,-95.7129,1,0,0
2020-01-23,North America,US,37.0902,-95.7129,0,0,0
2020-01-24,North America,US,37.0902,-95.7129,1,0,0
2020-01-25,North America,US,37.0902,-95.7129,0,0,0
2020-01-26,North America,US,37.0902,-95.7129,3,0,0
2020-01-27,North America,US,37.0902,-95.7129,0,0,0
2020-01-28,North America,US,37.0902,-95.7129,0,0,0
2020-01-29,North America,US,37.0902,-95.7129,0,0,0
2020-01-30,North America,US,37.0902,-95.7129,0,0,0
2020-01-31,North America,US,37.0902,-95.7129,2,0,0
2020-02-01,North America,US,37.0902,-95.7129,1,0,0
2020-02-02,North America,US,37.0902,-95.7129,0,0,0
2020-02-03,North America,US,37.0902,-95.7129,3,0,0
2020-02-04,North America,US,37.0902,-95.7129,0,0,0
2020-02-05,North America,US,37.0902,-95.7129,0,0,0
2020-02-06,North America,US,37.0902,-95.7129,0,0,0
2020-02-07,North America,US,37.0902,-95.7129,0,0,0
2020-02-08,North America,US,37.0902,-95.7129,0,0,0
2020-02-09,North America,US,37.0902,-95.7129,0,0,3
2020-02-10,North America,US,37.0902,-95.7129,0,0,0
2020-02-11,North America,US,37.0902,-95.7129,1,0,0
2020-02-12,North America,US,37.0902,-95.7129,0,0,0
2020-02-13,North America,US,37.0902,-95.7129,1,0,0
2020-02-14,North America,US,37.0902,-95.7129,0,0,0
2020-02-15,North America,US,37.0902,-95.7129,0,0,0
2020-02-16,North America,US,37.0902,-95.7129,0,0,0
2020-02-17,North America,US,37.0902,-95.7129,0,0,0
2020-02-18,North America,US,37.0902,-95.7129,0,0,0
2020-02-19,North America,US,37.0902,-95.7129,0,0,0
2020-02-20,North America,US,37.0902,-95.7129,0,0,0
2020-02-21,North America,US,37.0902,-95.7129,2,0,2
2020-02-22,North America,US,37.0902,-95.7129,0,0,0
2020-02-23,North America,US,37.0902,-95.7129,0,0,0
2020-02-24,North America,US,37.0902,-95.7129,0,0,0
2020-02-25,North America,US,37.0902,-95.7129,0,0,1
2020-02-26,North America,US,37.0902,-95.7129,0,0,0
2020-02-27,North America,US,37.0902,-95.7129,1,0,0
2020-02-28,North America,US,37.0902,-95.7129,0,0,1
2020-02-29,North America,US,37.0902,-95.7129,8,1,0
2020-03-01,North America,US,37.0902,-95.7129,6,0,0
2020-03-02,North America,US,37.0902,-95.7129,23,5,0
2020-03-03,North America,US,37.0902,-95.7129,20,1,0
2020-03-04,North America,US,37.0902,-95.7129,31,4,0
2020-03-05,North America,US,37.0902,-95.7129,70,1,0
2020-03-06,North America,US,37.0902,-95.7129,48,2,0
2020-03-07,North America,US,37.0902,-95.7129,115,3,0
2020-03-08,North America,US,37.0902,-95.7129,114,4,0
2020-03-09,North America,US,37.0902,-95.7129,68,1,0
2020-03-10,North America,US,37.0902,-95.7129,192,6,1
2020-03-11,North America,US,37.0902,-95.7129,398,5,0
2020-03-12,North America,US,37.0902,-95.7129,452,10,4
2020-03-13,North America,US,37.0902,-95.7129,596,9,0
2020-03-14,North America,US,37.0902,-95.7129,713,6,0
2020-03-15,North America,US,37.0902,-95.7129,98,12,0
2020-03-16,North America,US,37.0902,-95.7129,1392,27,5
2020-03-17,North America,US,37.0902,-95.7129,1781,34,0
2020-03-18,North America,US,37.0902,-95.7129,2776,57,88
2020-03-19,North America,US,37.0902,-95.7129,5240,77,16
2020-03-20,North America,US,37.0902,-95.7129,5322,97,26
2020-03-21,North America,US,37.0902,-95.7129,6346,94,29
2020-03-22,North America,US,37.0902,-95.7129,7936,145,2
2020-03-23,North America,US,37.0902,-95.7129,10089,183,0
2020-03-24,North America,US,37.0902,-95.7129,10262,237,170
2020-03-25,North America,US,37.0902,-95.7129,11943,312,13
2020-03-26,North America,US,37.0902,-95.7129,18036,413,320
2020-03-27,North America,US,37.0902,-95.7129,18185,554,188
2020-03-28,North America,US,37.0902,-95.7129,19793,634,203
2020-03-29,North America,US,37.0902,-95.7129,19136,627,1593
2020-03-30,North America,US,37.0902,-95.7129,21502,820,2979
2020-03-31,North America,US,37.0902,-95.7129,26017,1224,1380
2020-04-01,North America,US,37.0902,-95.7129,25481,1241,1450
2020-04-02,North America,US,37.0902,-95.7129,30405,1586,527
2020-04-03,North America,US,37.0902,-95.7129,31937,1315,706
2020-04-04,North America,US,37.0902,-95.7129,33152,1284,4945
2020-04-05,North America,US,37.0902,-95.7129,27874,1439,2796
2020-04-06,North America,US,37.0902,-95.7129,29642,1668,2133
2020-04-07,North America,US,37.0902,-95.7129,30777,2309,2182
2020-04-08,North America,US,37.0902,-95.7129,31694,2116,1796
2020-04-09,North America,US,37.0902,-95.7129,34756,2075,1851
2020-04-10,North America,US,37.0902,-95.7129,33501,2093,3380
2020-04-11,North America,US,37.0902,-95.7129,30026,2046,2480
2020-04-12,North America,US,37.0902,-95.7129,28553,1771,1718
2020-04-13,North America,US,37.0902,-95.7129,25291,1828,10494
2020-04-14,North America,US,37.0902,-95.7129,27065,2404,4281
2020-04-15,North America,US,37.0902,-95.7129,29096,2549,4333
2020-04-16,North America,US,37.0902,-95.7129,31298,2113,2607
2020-04-17,North America,US,37.0902,-95.7129,32724,2614,3842
2020-04-18,North America,US,37.0902,-95.7129,28341,2386,6295
2020-04-19,North America,US,37.0902,-95.7129,26038,1229,5497
2020-04-20,North America,US,37.0902,-95.7129,27341,1795,1992
2020-04-21,North America,US,37.0902,-95.7129,25512,2453,2875
2020-04-22,North America,US,37.0902,-95.7129,28194,2393,2162
2020-04-23,North America,US,37.0902,-95.7129,34195,2437,2837
2020-04-24,North America,US,37.0902,-95.7129,36291,2118,18876
2020-04-25,North America,US,37.0902,-95.7129,32921,1650,1293
2020-04-26,North America,US,37.0902,-95.7129,27689,1293,6616
2020-04-27,North America,US,37.0902,-95.7129,22481,1423,4436
2020-04-28,North America,US,37.0902,-95.7129,24519,2221,4512
2020-04-29,North America,US,37.0902,-95.7129,27408,2501,4784
2020-04-30,North America,US,37.0902,-95.7129,29741,2301,33227
2020-05-01,North America,US,37.0902,-95.7129,34162,1869,10068
2020-05-02,North America,US,37.0902,-95.7129,29195,1556,11367
2020-05-03,North America,US,37.0902,-95.7129,25587,1096,4770
2020-05-04,North America,US,37.0902,-95.7129,22475,1309,7028
2020-05-05,North America,US,37.0902,-95.7129,24185,2307,2611
2020-05-06,North America,US,37.0902,-95.7129,25256,2458,119
2020-05-07,North America,US,37.0902,-95.7129,27882,1919,5126
2020-05-08,North America,US,37.0902,-95.7129,27178,1727,3957
2020-05-09,North America,US,37.0902,-95.7129,25733,1479,13541
2020-05-10,North America,US,37.0902,-95.7129,19764,879,3635
2020-05-11,North America,US,37.0902,-95.7129,18878,1013,16564
2020-05-12,North America,US,37.0902,-95.7129,21954,1612,2446
2020-05-13,North America,US,37.0902,-95.7129,21193,1754,13143
2020-05-14,North America,US,37.0902,-95.7129,27617,1774,2984
2020-05-15,North America,US,37.0902,-95.7129,25300,1661,4333
2020-05-16,North America,US,37.0902,-95.7129,25101,1223,17629
2020-05-17,North America,US,37.0902,-95.7129,19004,752,3889
2020-05-18,North America,US,37.0902,-95.7129,21769,770,10913
2020-05-19,North America,US,37.0902,-95.7129,20449,1551,6214
2020-05-20,North America,US,37.0902,-95.7129,23621,1563,4920
2020-05-21,North America,US,37.0902,-95.7129,25541,1228,4106
2020-05-22,North America,US,37.0902,-95.7129,24141,1269,51717
2020-05-23,North America,US,37.0902,-95.7129,21823,1121,11104
2020-05-24,North America,US,37.0902,-95.7129,20813,608,5497
2020-05-25,North America,US,37.0902,-95.7129,18991,513,12421
2020-05-26,North America,US,37.0902,-95.7129,18883,685,5745
2020-05-27,North America,US,37.0902,-95.7129,18282,1509,6606
2020-05-28,North America,US,37.0902,-95.7129,22815,1182,8483
2020-05-29,North America,US,37.0902,-95.7129,24504,1166,6455
2020-05-30,North America,US,37.0902,-95.7129,24230,964,10015
2020-05-31,North America,US,37.0902,-95.7129,20129,591,28297
2020-06-01,North America,US,37.0902,-95.7129,17354,772,13473
2020-06-02,North America,US,37.0902,-95.7129,20895,1033,5637
2020-06-03,North America,US,37.0902,-95.7129,19958,990,15390
2020-06-04,North America,US,37.0902,-95.7129,21351,1009,5744
2020-06-05,North America,US,37.0902,-95.7129,25224,970,6704
2020-06-06,North America,US,37.0902,-95.7129,22732,680,9143
2020-06-07,North America,US,37.0902,-95.7129,17731,451,5518
2020-06-08,North America,US,37.0902,-95.7129,17414,505,12155
2020-06-09,North America,US,37.0902,-95.7129,18127,940,6333
2020-06-10,North America,US,37.0902,-95.7129,20794,917,8649
2020-06-11,North America,US,37.0902,-95.7129,22950,881,6788
2020-06-12,North America,US,37.0902,-95.7129,25334,822,7094
2020-06-13,North America,US,37.0902,-95.7129,25556,750,9220
2020-06-14,North America,US,37.0902,-95.7129,19824,298,5210
2020-06-15,North America,US,37.0902,-95.7129,19660,391,14518
2020-06-16,North America,US,37.0902,-95.7129,23705,839,7169
2020-06-17,North America,US,37.0902,-95.7129,25559,751,8688
2020-06-18,North America,US,37.0902,-95.7129,27809,704,6924
2020-06-19,North America,US,37.0902,-95.7129,31480,672,7600
2020-06-20,North America,US,37.0902,-95.7129,32748,610,10745
2020-06-21,North America,US,37.0902,-95.7129,26439,255,4673
2020-06-22,North America,US,37.0902,-95.7129,30536,406,18065
2020-06-23,North America,US,37.0902,-95.7129,35189,837,7350
2020-06-24,North America,US,37.0902,-95.7129,34935,757,8613
2020-06-25,North America,US,37.0902,-95.7129,39873,2422,7401
2020-06-26,North America,US,37.0902,-95.7129,45255,605,7247
2020-06-27,North America,US,37.0902,-95.7129,42705,489,8499
2020-06-28,North America,US,37.0902,-95.7129,39035,240,5856
2020-06-29,North America,US,37.0902,-95.7129,41374,351,20039
2020-06-30,North America,US,37.0902,-95.7129,45746,721,15428
2020-07-01,North America,US,37.0902,-95.7129,51174,673,9363
2020-07-02,North America,US,37.0902,-95.7129,54461,698,51976
2020-07-03,North America,US,37.0902,-95.7129,53312,639,8434
2020-07-04,North America,US,37.0902,-95.7129,45880,247,103921
2020-07-05,North America,US,37.0902,-95.7129,49883,271,12438
2020-07-06,North America,US,37.0902,-95.7129,44953,325,17385
2020-07-07,North America,US,37.0902,-95.7129,60021,1195,12328
2020-07-08,North America,US,37.0902,-95.7129,58601,820,16944
2020-01-22,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-01-23,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-01-24,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-01-25,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-01-26,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-01-27,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-01-28,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-01-29,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-01-30,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-01-31,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-01,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-02,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-03,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-04,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-05,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-06,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-07,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-08,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-09,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-10,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-11,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-12,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-13,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-14,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-15,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-16,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-17,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-18,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-19,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-20,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-21,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-22,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-23,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-24,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-25,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-26,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-27,Oceania,New Zealand,-40.9006,174.886,0,0,0
2020-02-28,Oceania,New Zealand,-40.9006,174.886,1,0,0
2020-02-29,Oceania,New Zealand,-40.9006,174.886,0,0,0
